tweet,date,text
2292,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2293,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2294,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2295,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2296,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2297,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2298,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2299,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2300,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2301,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2302,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2303,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2304,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2305,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2306,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2307,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2308,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2309,2/26/18 13:13,"180226 __ ___ ___ ______. __ ___ ___ _____ ___ ___ ___, __ ___ __ _____. #______ #MeToo https://t.co/pYsZBrs9LB"
2310,2/26/18 21:29,"RT @dailymoonjaein: 180226 __ ___ ___ ______. __ ___ ___ _____ ___ ___ ___, __ ___ __ _____. #______ #MeToo https://t.co/pYsZBrs9LB"
2311,1/24/18 23:20,"THREAD dedicated to anyone complaining about the #MeToo Movement.Stop explaining how women should behave or feel."
2312,2/26/18 21:29,"RT @AuthorKimberley: THREAD dedicated to anyone complaining about the #MeToo Movement.Stop explaining how women should behave or feel."
2313,2/26/18 21:29,RT @TheAdvocateMag: Can't wait! #MeToo https://t.co/zbweTMtBW6
2314,2/26/18 13:44,"#PedoWood Sex Offender #HarveyWeinstein Files for Bankruptcy#PedoGate#PedoGateNews#MeToo#TimesUp#Weinstein#LAPD#BlackCube#QAnon#MondayMotivation#WithALittleLuck#MorningJoe#JanusvAFSCME#GreatAwakening https://t.co/ZNgT6WuFv6"
2315,2/26/18 21:29,"RT @TheGoldWaterUS: #PedoWood Sex Offender #HarveyWeinstein Files for Bankruptcy#PedoGate#PedoGateNews#MeToo#TimesUp#Weinstein#LAPD#…"
2316,2/25/18 18:10,"_ ___ ____ ___ ___ ___ #MeToo ___ ___ ___ ____ __ __ __. ___ _ __ ___ ____ “me too” __ ____, ___ __ __ __ ___ ____ “me too” __ _____ _ _ __. __ ___ ____, ___ ___ ____ ____."
2317,2/26/18 21:28,"RT @luvyujoo: _ ___ ____ ___ ___ ___ #MeToo ___ ___ ___ ____ __ __ __. ___ _ __ ___ ____ “me too” __ ____, ___ __ __ __ ___ ____ “me too” _…"
2318,2/26/18 21:25,"RT @circuswoman: ________ #metoo __ _____ ____ __,__________ __ ___ ______ __ ______ _____.______ ______ __ ____ ____ __ __ _ ____ _______…"
2319,2/26/18 21:29,"RT @lady_sullem: __ ____ #Metoo #withyou __ __ ___ ____ ____ __, ""______ __""__ ___ __ ___ ___ ___, ""_ ___ ___ __""___ 2_ ___ ___ _____ ___ _…"
2320,2/26/18 21:29,Über #metoo in Japan und Südkorea: Auf einem weltweiten Gleichstellungsindex sind die beiden Länder dreistellig... https://t.co/tVURowBUwc
2321,2/26/18 21:29,@wbaltv11 #hertoo #MeToo
2322,2/26/18 21:30,"#MeToo ya tomó lugar en México, estos han sido los errores del movimiento desde su inicio.   https://t.co/iV5iqQ2NuU https://t.co/4n5XD96kdD"
2323,2/26/18 21:30,Corea del Sur se une a la campaña #MeToo de esta manera https://t.co/8rYqvxMTiK https://t.co/e7xF42rS5U
2324,2/26/18 21:30,#mind #health Monica Lewinsky Opens Up About the #MeToo Movement and Being Diagnosed With PTSD: Lewinsky wrote a powerful personal essay for Vanity Fair reflecting on the scandal. https://t.co/bhix2LNOr4 #boaproject #twt247 https://t.co/iEOYvXwVRn
2325,2/26/18 21:22,Excited to be asked to discuss issues  such as #GenderPayGap #Diversity #womenonboards #Timesup #metoo . #Leeds #internationalwomensday2018 https://t.co/wikyWl1lXK
2326,2/26/18 21:30,RT @RashmiDube: Excited to be asked to discuss issues  such as #GenderPayGap #Diversity #womenonboards #Timesup #metoo . #Leeds #internatio…
2327,2/26/18 21:30,@CBSLA @P1Domo #metoo
2328,2/26/18 21:30,@CBSLA @P1Domo #metoo
2329,2/26/18 21:28,Well @TomClonan confesses past sins! __ I now expect @BorderIrish to have a #metoo moment in response!! https://t.co/PMyLwZUVDP
2330,2/26/18 21:30,RT @willsheehan68: Well @TomClonan confesses past sins! __ I now expect @BorderIrish to have a #metoo moment in response!! https://t.co/PMyL…
2331,2/26/18 21:28,Well @TomClonan confesses past sins! __ I now expect @BorderIrish to have a #metoo moment in response!! https://t.co/PMyLwZUVDP
2332,2/26/18 21:30,RT @willsheehan68: Well @TomClonan confesses past sins! __ I now expect @BorderIrish to have a #metoo moment in response!! https://t.co/PMyL…
2333,2/26/18 21:30,"While we support the #metoo movement there are good men that respect and honor women. Because of that Bishop William Watson has started a #notme movement for men and women who do not sexually harass others, but instead show honor and respect.So... #notme!"
2334,2/26/18 20:12,"Que gran gusto volver a fotografiar a Natalia @lafourcade. Sus musas, Los Macorinos y #metoo en esta gran charla. ¡No se la pierda! https://t.co/gNaXu21b2H"
2335,2/26/18 21:30,"RT @El_DonCruz: Que gran gusto volver a fotografiar a Natalia @lafourcade. Sus musas, Los Macorinos y #metoo en esta gran charla. ¡No se la…"
