id,tweet,date,screenName,retweetCount,isRetweet,retweeted,favoriteCount,originaltweet
1883,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:17:51,christoferb19,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1884,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:17:49,roripierpont1,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1885,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:17:43,JohnABusinger,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1886,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:17:34,snarkybcgirl,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1887,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:17:33,DebbyStacy1,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1888,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 23:17:33,AaronCollins004,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1889,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:17:27,MonVgh,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1890,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:17:15,LRick1960,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1891,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:17:08,mrspanhead,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1892,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:16:42,dalseyd,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1893,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:16:37,michellesawyer6,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1894,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:16:35,BradwellJames,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1895,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:16:11,horton_niko,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1896,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:15:56,slb42jcb,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1897,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:15:27,CjSpinks2,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1898,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:14:32,DavidGr78574965,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1899,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witness ,2018-03-23 23:14:16,VABVOX,119,False,False,139,"#StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessâ¦ https://t.co/dGTNbTPnXL"
1900,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 23:11:40,StevenHansonTM,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1901,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 22:57:18,DaishaBby,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1902,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 22:54:11,OnlyDateCommies,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1903,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 22:52:31,chazt23,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1904,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 22:51:11,CupOJoeMama,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1905,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 22:51:10,truewylberi,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1906,Now woke cant believe what a dream cost us! #AltonSterling #SandraBland #StephenClark #Rip ,2018-03-23 22:48:06,Bro_SephLV,0,False,False,0,Now woke cant believe what a dream cost us! #AltonSterling #SandraBland #StephenClark #Ripâ¦ https://t.co/RKh2FsIhNt
1907,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 22:32:41,gbmus1c,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1908,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 22:26:56,PeteRuttgaizer,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1909,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 22:24:21,lifeofarielle,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1910,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 22:23:45,MikeJaskoTweets,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1911,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 22:23:06,RobertLoyal,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1912,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 22:22:54,NearlyFarleyArt,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1913,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 22:22:13,emeralddd_,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1914,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 22:09:46,Alllwftopic,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1915,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 22:09:31,sassypants5782,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1916,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 21:59:37,iamgabbylatrice,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1917,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 21:59:18,ExtremeLiberal,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1918,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 21:53:04,afrikansniper,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1919,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 21:49:10,_JTrue,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1920,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 21:46:48,junkforkaryn,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1921,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 21:42:16,Lydius_Maximus3,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1922,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 21:41:27,PierretteY,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1923,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 21:39:49,ttthomas1,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1924,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 21:37:05,kemptont,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1925,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 21:36:38,Vrtlnsanity,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1926,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 21:36:10,NatalieNsm,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1927,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 21:35:29,wicked_roses,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1928,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 21:34:59,HeavenlyDiva77,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1929,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 21:32:20,metaquest,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1930,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 21:31:14,Kat4Obama,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1931,what the fuck is wrong with the world and when / how can we fix it? RIP #AltonSterling. RIP #PhilandoCastile.,2018-03-23 21:27:37,flatlinelyrics,21079,True,False,0,RT @ArianaGrande: what the fuck is wrong with the world and when / how can we fix it? RIP #AltonSterling. RIP #PhilandoCastile.
1932,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 21:11:17,LauraBergerol,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
